1.02019	536
1.0413	1072
1.06328	1608
1.08525	2144
1.10628	2680
1.10817	3216
1.12826	3752
1.13014	4288
1.13572	4824
1.1521	5360
1.16849	5896
1.18487	6432
1.20125	6968
1.21764	7504
1.23402	8040
1.25041	8576
1.26679	9112
1.28317	9648
1.29956	10184
1.31594	10720
1.33233	11256
1.34871	11792
1.36509	12328
1.38148	12864
1.39786	13400
1.41425	13936
1.43063	14472
1.44701	15008
1.4634	15544
1.47978	16080
1.49617	16616
1.51255	17152
1.52893	17688
1.54532	18224
1.5617	18760
1.57809	19296
1.59447	19832
1.61085	20368
1.62724	20904
1.64362	21440
1.66001	21976
1.67639	22512
1.69277	23048
1.70916	23584
1.72554	24120
1.74193	24656
1.75831	25192
1.77469	25728
1.79108	26264
1.80746	26800
1.82385	27336
1.84023	27872
1.85661	28408
1.873	28944
1.88938	29480
1.90577	30016
1.92215	30552
1.93853	31088
1.95492	31624
1.9713	32160
1.98769	32696
2.00407	33232
2.02045	33768
2.03684	34304
2.05322	34840
2.06961	35376
2.08599	35912
2.10237	36448
2.11876	36984
2.13514	37520
2.15153	38056
2.16791	38592
2.18429	39128
2.20068	39664
2.21706	40200
2.23345	40736
2.24983	41272
2.26621	41808
2.2826	42344
2.29898	42880
2.31537	43416
2.33175	43952
2.34813	44488
2.36452	45024
2.3809	45560
2.39729	46096
2.41367	46632
2.43005	47168
2.44644	47704
2.46282	48240
2.47921	48776
2.49559	49312
2.51197	49848
2.52836	50384
2.54474	50920
2.56113	51456
2.57751	51992
2.59389	52528
2.61028	53064
2.62666	53600
2.64305	54136
2.65943	54672
2.67581	55208
2.6922	55744
2.70858	56280
2.72497	56816
2.74135	57352
2.75773	57888
2.77412	58424
2.7905	58960
2.80689	59496
2.82327	60032
2.83965	60568
2.85604	61104
2.87242	61640
2.88881	62176
2.90519	62712
2.92157	63248
2.93796	63784
2.95434	64320
2.97073	64856
2.98711	65392
3.00349	65928
3.01988	66464
3.03626	67000
3.05265	67536
3.06903	68072
3.08541	68608
3.1018	69144
3.11818	69680
3.13457	70216
3.15095	70752
3.16733	71288
3.18372	71824
3.2001	72360
3.21649	72896
3.23287	73432
3.24925	73968
3.26564	74504
3.28202	75040
3.29841	75576
3.31479	76112
3.33117	76648
3.34756	77184
3.36394	77720
3.38033	78256
3.39671	78792
3.41309	79328
3.42948	79864
3.44586	80400
3.46225	80936
3.47863	81472
3.49501	82008
3.5114	82544
3.52778	83080
3.54417	83616
3.56055	84152
3.57693	84688
3.59332	85224
3.6097	85760
3.62609	86296
3.64247	86832
3.65885	87368
3.67524	87904
3.69162	88440
3.70801	88976
3.72439	89512
3.74077	90048
3.75716	90584
3.77354	91120
3.78993	91656
3.80631	92192
3.82269	92728
3.83908	93264
3.85546	93800
3.87185	94336
3.88823	94872
3.90461	95408
3.921	95944
3.93738	96480
3.95377	97016
3.97015	97552
3.98653	98088
4.00292	98624
4.0193	99160
4.03569	99696
4.05207	100232
4.06845	100768
4.08484	101304
4.10122	101840
4.11761	102376
4.13399	102912
4.15037	103448
4.16676	103984
4.18314	104520
4.19953	105056
4.21591	105592
4.23229	106128
4.24868	106664
4.26506	107200
4.28145	107736
4.29783	108272
4.31421	108808
4.3306	109344
4.34698	109880
4.36337	110416
4.37975	110952
4.39613	111488
4.41252	112024
4.4289	112560
4.44529	113096
4.46167	113632
4.47805	114168
4.49444	114704
4.51082	115240
4.52721	115776
4.54359	116312
4.55997	116848
4.57636	117384
4.59274	117920
4.60913	118456
4.62551	118992
4.64189	119528
4.65828	120064
4.67466	120600
4.69105	121136
4.70743	121672
4.72381	122208
4.7402	122744
4.75658	123280
4.77297	123816
4.78935	124352
4.80573	124888
4.82212	125424
4.8385	125960
4.85489	126496
4.87127	127032
4.88765	127568
4.90404	128104
4.92042	128640
4.93681	129176
4.95319	129712
4.96957	130248
4.98596	130784
5.00234	131320
5.01873	131856
5.03511	132392
5.05149	132928
5.06788	133464
5.08426	134000
5.10065	134536
5.11703	135072
5.13341	135608
5.1498	136144
5.16618	136680
5.18257	137216
5.19895	137752
5.21533	138288
5.23172	138824
5.2481	139360
5.26449	139896
5.28087	140432
5.29725	140968
5.31364	141504
5.33002	142040
5.34641	142576
5.36279	143112
5.37917	143648
5.39556	144184
5.41194	144720
5.42833	145256
5.44471	145792
5.46109	146328
5.47748	146864
5.49386	147400
5.51025	147936
5.52663	148472
5.54301	149008
5.5594	149544
5.57578	150080
5.59217	150616
5.60855	151152
5.62493	151688
5.64132	152224
5.6577	152760
5.67409	153296
5.69047	153832
5.70685	154368
5.72324	154904
5.73962	155440
5.75601	155976
5.77239	156512
5.78877	157048
5.80516	157584
5.82154	158120
5.83793	158656
5.85431	159192
5.87069	159728
5.88708	160264
5.90346	160800
5.91985	161336
5.93623	161872
5.95261	162408
5.969	162944
5.98538	163480
6.00177	164016
6.01815	164552
6.03453	165088
6.05092	165624
6.0673	166160
6.08369	166696
6.10007	167232
6.11645	167768
6.13284	168304
6.14922	168840
6.16561	169376
6.18199	169912
6.19837	170448
6.21476	170984
6.23114	171520
6.24753	172056
6.26391	172592
6.28029	173128
6.29668	173664
6.31306	174200
6.32945	174736
6.34583	175272
6.36221	175808
6.3786	176344
6.39498	176880
6.41137	177416
6.42775	177952
6.44413	178488
6.46052	179024
6.4769	179560
6.49329	180096
6.50967	180632
6.52605	181168
6.54244	181704
6.55882	182240
6.57521	182776
6.59159	183312
6.60797	183848
6.62436	184384
6.64074	184920
6.65713	185456
6.67351	185992
6.68989	186528
6.70628	187064
6.72266	187600
6.73905	188136
6.75543	188672
6.77181	189208
6.7882	189744
6.80458	190280
6.82097	190816
6.83735	191352
6.85373	191888
6.87012	192424
6.8865	192960
6.90289	193496
6.91927	194032
6.93565	194568
6.95204	195104
6.96842	195640
6.98481	196176
7.00119	196712
7.01757	197248
7.03396	197784
7.05034	198320
7.06673	198856
7.08311	199392
7.09949	199928
7.11588	200464
7.13226	201000
7.14865	201536
7.16503	202072
7.18141	202608
7.1978	203144
7.21418	203680
7.23057	204216
7.24695	204752
7.26333	205288
7.27972	205824
7.2961	206360
7.31249	206896
7.32887	207432
7.34525	207968
7.36164	208504
7.37802	209040
7.39441	209576
7.41079	210112
7.42717	210648
7.44356	211184
7.45994	211720
7.47633	212256
7.49271	212792
7.50909	213328
7.52548	213864
7.54186	214400
7.55825	214936
7.57463	215472
7.59101	216008
7.6074	216544
7.62378	217080
7.64017	217616
7.65655	218152
7.67293	218688
7.68932	219224
7.7057	219760
7.72209	220296
7.73847	220832
7.75485	221368
7.77124	221904
7.78762	222440
7.80401	222976
7.82039	223512
7.83677	224048
7.85316	224584
7.86954	225120
7.88593	225656
7.90231	226192
7.91869	226728
7.93508	227264
7.95146	227800
7.96785	228336
7.98423	228872
8.00061	229408
8.017	229944
8.03338	230480
8.04977	231016
8.06615	231552
8.08253	232088
8.09892	232624
8.1153	233160
8.13169	233696
8.14807	234232
8.16445	234768
8.18084	235304
8.19722	235840
8.21361	236376
8.22999	236912
8.24637	237448
8.26276	237984
8.27914	238520
8.29553	239056
8.31191	239592
8.32829	240128
8.34468	240664
8.36106	241200
8.37745	241736
8.39383	242272
8.41021	242808
8.4266	243344
8.44298	243880
8.45937	244416
8.47575	244952
8.49213	245488
8.50852	246024
8.5249	246560
8.54129	247096
8.55767	247632
8.57405	248168
8.59044	248704
8.60682	249240
8.62321	249776
8.63959	250312
8.65597	250848
8.67236	251384
8.68874	251920
8.70513	252456
8.72151	252992
8.73789	253528
8.75428	254064
8.77066	254600
8.78705	255136
8.80343	255672
8.81981	256208
8.8362	256744
8.85258	257280
8.86897	257816
8.88535	258352
8.90173	258888
8.91812	259424
8.9345	259960
8.95089	260496
8.96727	261032
8.98365	261568
9.00004	262104
9.01642	262640
9.03281	263176
9.04919	263712
9.06557	264248
9.08196	264784
9.09834	265320
9.11473	265856
9.13111	266392
9.14749	266928
9.16388	267464
9.18026	268000
9.19665	268536
9.21303	269072
9.22941	269608
9.2458	270144
9.26218	270680
9.27857	271216
9.29495	271752
9.31133	272288
9.32772	272824
9.3441	273360
9.36049	273896
9.37687	274432
9.39325	274968
9.40964	275504
9.42602	276040
9.44241	276576
9.45879	277112
9.47517	277648
9.49156	278184
9.50794	278720
9.52433	279256
9.54071	279792
9.55709	280328
9.57348	280864
9.58986	281400
9.60625	281936
9.62263	282472
9.63901	283008
9.6554	283544
9.67178	284080
9.68817	284616
9.70455	285152
9.72093	285688
9.73732	286224
9.7537	286760
9.77009	287296
9.78647	287832
9.80285	288368
9.81924	288904
9.83562	289440
9.85201	289976
9.86839	290512
9.88477	291048
9.90116	291584
9.91754	292120
9.93393	292656
9.95031	293192
9.96669	293728
9.98308	294264
9.99946	294800
10.0158	295336
10.0322	295872
10.0486	296408
10.065	296944
10.0814	297480
10.0978	298016
10.1142	298552
10.1305	299088
10.1469	299624
10.1633	300160
10.1797	300696
10.1961	301232
10.2125	301768
10.2288	302304
10.2452	302840
10.2616	303376
10.278	303912
10.2944	304448
10.3108	304984
10.3271	305520
10.3435	306056
10.3599	306592
10.3763	307128
10.3927	307664
10.4091	308200
10.4254	308736
10.4418	309272
